model_name,condition,blocked_reaction_id
iML1515,galactose_aerobic,ADOCBLabcpp
iML1515,galactose_aerobic,EX_fecrm_un_e
iML1515,galactose_aerobic,NTD10pp
iML1515,galactose_aerobic,NTD1pp
iML1515,galactose_aerobic,EX_chtbs_e
iML1515,galactose_aerobic,EX_gmp_e
iML1515,galactose_aerobic,NTD2pp
iML1515,galactose_aerobic,NACtex
iML1515,galactose_aerobic,NTD3pp
iML1515,galactose_aerobic,NTD4pp
iML1515,galactose_aerobic,NTD5pp
iML1515,galactose_aerobic,EX_h2o2_e
iML1515,galactose_aerobic,EX_ump_e
iML1515,galactose_aerobic,EX_pydam_e
iML1515,galactose_aerobic,NTD6pp
iML1515,galactose_aerobic,NTD7pp
iML1515,galactose_aerobic,NTD9pp
iML1515,galactose_aerobic,PEAMNOpp
iML1515,galactose_aerobic,GAL1PPpp
iML1515,galactose_aerobic,H2O2tex
iML1515,galactose_aerobic,ALLPI
iML1515,galactose_aerobic,ALLK
iML1515,galactose_aerobic,ALLULPE
iML1515,galactose_aerobic,ASR
iML1515,galactose_aerobic,ASO3tex
iML1515,galactose_aerobic,BALAtex
iML1515,galactose_aerobic,MANGLYCtex
iML1515,galactose_aerobic,EX_frulys_e
iML1515,galactose_aerobic,AMPtex
iML1515,galactose_aerobic,FRUURt2rpp
iML1515,galactose_aerobic,FRUURtex
iML1515,galactose_aerobic,ARBtex
iML1515,galactose_aerobic,ASCBtex
iML1515,galactose_aerobic,FACOAL100t2pp
iML1515,galactose_aerobic,RIBabcpp
iML1515,galactose_aerobic,O16AT
iML1515,galactose_aerobic,O16GALFT
iML1515,galactose_aerobic,O16GLCT2
iML1515,galactose_aerobic,O16AUNDtpp
iML1515,galactose_aerobic,O16AP1pp
iML1515,galactose_aerobic,GPDDA3pp
iML1515,galactose_aerobic,BUTtex
iML1515,galactose_aerobic,EX_hacolipa_e
iML1515,galactose_aerobic,HCYSMT2
iML1515,galactose_aerobic,FALDH2
iML1515,galactose_aerobic,CHLtex
iML1515,galactose_aerobic,MMETtex
iML1515,galactose_aerobic,MMETt2pp
iML1515,galactose_aerobic,CD2tex
iML1515,galactose_aerobic,GLNabcpp
iML1515,galactose_aerobic,HCINNMt2rpp
iML1515,galactose_aerobic,CBIAT
iML1515,galactose_aerobic,CRNtex
iML1515,galactose_aerobic,14GLUCANabcpp
iML1515,galactose_aerobic,14GLUCANtexi
iML1515,galactose_aerobic,DINStex
iML1515,galactose_aerobic,DHPTPE
iML1515,galactose_aerobic,FALGTHLs
iML1515,galactose_aerobic,NTD12pp
iML1515,galactose_aerobic,DIMPtex
iML1515,galactose_aerobic,EX_hdca_e
iML1515,galactose_aerobic,EX_glcr_e
iML1515,galactose_aerobic,3NTD7pp
iML1515,galactose_aerobic,DMStex
