reaction_id,flux,absolute_flux,model_name,condition
PPND,0.11983108083451068,0.11983108083451068,iML1515,galactose_aerobic
AACPS3,0.11072916242332283,0.11072916242332283,iML1515,galactose_aerobic
FACOAE160,0.11072916242332281,0.11072916242332281,iML1515,galactose_aerobic
ACOAD7f,-0.11072916242332269,0.11072916242332269,iML1515,galactose_aerobic
POR5,0.09435507928784025,0.09435507928784025,iML1515,galactose_aerobic
IG3PS,0.08219402787523712,0.08219402787523712,iML1515,galactose_aerobic
HISTP,0.08219402787523712,0.08219402787523712,iML1515,galactose_aerobic
HISTD,0.08219402787523712,0.08219402787523712,iML1515,galactose_aerobic
HSTPT,0.08219402787523712,0.08219402787523712,iML1515,galactose_aerobic
PRMICI,0.08219402787523712,0.08219402787523712,iML1515,galactose_aerobic
PRAMPC,0.08219402787523712,0.08219402787523712,iML1515,galactose_aerobic
IGPDH,0.08219402787523712,0.08219402787523712,iML1515,galactose_aerobic
PRATPP,0.08219402787523711,0.08219402787523711,iML1515,galactose_aerobic
ATPPRT,0.0821940278752371,0.0821940278752371,iML1515,galactose_aerobic
GF6PTA,0.08197712961932282,0.08197712961932282,iML1515,galactose_aerobic
UAGDP,0.08197712961932282,0.08197712961932282,iML1515,galactose_aerobic
PGAMT,-0.08197712961932282,0.08197712961932282,iML1515,galactose_aerobic
G1PACT,0.08197712961932281,0.08197712961932281,iML1515,galactose_aerobic
ACCOAC,0.06752476503124048,0.06752476503124048,iML1515,galactose_aerobic
MCOATA,0.06752302984519337,0.06752302984519337,iML1515,galactose_aerobic
3OAS140,0.06751955947309912,0.06751955947309912,iML1515,galactose_aerobic
3OAR140,0.0675195594730991,0.0675195594730991,iML1515,galactose_aerobic
FACOAE120,0.06751955947309901,0.06751955947309901,iML1515,galactose_aerobic
AACPS7,0.06751955947309898,0.06751955947309898,iML1515,galactose_aerobic
ACPPAT161,0.06525514168135368,0.06525514168135368,iML1515,galactose_aerobic
PSSA161,0.06525514168135368,0.06525514168135368,iML1515,galactose_aerobic
PSD161,0.06525514168135368,0.06525514168135368,iML1515,galactose_aerobic
AGPAT161,0.06525514168135368,0.06525514168135368,iML1515,galactose_aerobic
DASYN161,0.06525514168135368,0.06525514168135368,iML1515,galactose_aerobic
APG3PAT161,0.06525514168135368,0.06525514168135368,iML1515,galactose_aerobic
PE161abcpp,0.06525514168135367,0.06525514168135367,iML1515,galactose_aerobic
PE160abcpp,0.055364581211661434,0.055364581211661434,iML1515,galactose_aerobic
AGPAT160,0.055364581211661434,0.055364581211661434,iML1515,galactose_aerobic
PSD160,0.055364581211661434,0.055364581211661434,iML1515,galactose_aerobic
APG3PAT160,0.05536458121166143,0.05536458121166143,iML1515,galactose_aerobic
ACPPAT160,0.05536458121166142,0.05536458121166142,iML1515,galactose_aerobic
DASYN160,0.05536458121166142,0.05536458121166142,iML1515,galactose_aerobic
PSSA160,0.05536458121166142,0.05536458121166142,iML1515,galactose_aerobic
TRPS3,0.049316590243746995,0.049316590243746995,iML1515,galactose_aerobic
IGPS,0.049316590243746995,0.049316590243746995,iML1515,galactose_aerobic
TRPAS2,-0.049316590243746995,0.049316590243746995,iML1515,galactose_aerobic
ANS,0.04931659024374699,0.04931659024374699,iML1515,galactose_aerobic
PRAIi,0.04931659024374698,0.04931659024374698,iML1515,galactose_aerobic
ANPRT,0.049316590243746974,0.049316590243746974,iML1515,galactose_aerobic
GLYCL,0.0470309164228499,0.0470309164228499,iML1515,galactose_aerobic
ALAR,0.03616301241207998,0.03616301241207998,iML1515,galactose_aerobic
UAGAAT,0.03375977973654951,0.03375977973654951,iML1515,galactose_aerobic
UHGADA,0.033759779736549506,0.033759779736549506,iML1515,galactose_aerobic
A5PISO,0.033759779736549506,0.033759779736549506,iML1515,galactose_aerobic
KDOPS,0.0337597797365495,0.0337597797365495,iML1515,galactose_aerobic
KDOPP,0.0337597797365495,0.0337597797365495,iML1515,galactose_aerobic
U23GAAT,0.0337597797365495,0.0337597797365495,iML1515,galactose_aerobic
KDOCT2,0.0337597797365495,0.0337597797365495,iML1515,galactose_aerobic
ALAALAr,0.024108674941386656,0.024108674941386656,iML1515,galactose_aerobic
UAGPT3,0.024108674941386656,0.024108674941386656,iML1515,galactose_aerobic
PAPPT3,0.024108674941386656,0.024108674941386656,iML1515,galactose_aerobic
UAAGDS,0.024108674941386653,0.024108674941386653,iML1515,galactose_aerobic
UAMAGS,0.024108674941386653,0.024108674941386653,iML1515,galactose_aerobic
UAPGR,0.024108674941386653,0.024108674941386653,iML1515,galactose_aerobic
GLUR,-0.024108674941386653,0.024108674941386653,iML1515,galactose_aerobic
UAMAS,0.024108674941386653,0.024108674941386653,iML1515,galactose_aerobic
UAGCVT,0.024108674941386653,0.024108674941386653,iML1515,galactose_aerobic
UGMDDS,0.024108674941386653,0.024108674941386653,iML1515,galactose_aerobic
UDCPDP,0.024108674941386653,0.024108674941386653,iML1515,galactose_aerobic
RNTR2c2,0.023439760720146946,0.023439760720146946,iML1515,galactose_aerobic
RNTR3c2,0.023439760720146943,0.023439760720146943,iML1515,galactose_aerobic
DHFR,0.023281858789841237,0.023281858789841237,iML1515,galactose_aerobic
RNTR4c2,0.022701439057014657,0.022701439057014657,iML1515,galactose_aerobic
TMDS,0.022701439057014654,0.022701439057014654,iML1515,galactose_aerobic
DUTPDP,0.022701439057014654,0.022701439057014654,iML1515,galactose_aerobic
NDPK4,0.022701439057014654,0.022701439057014654,iML1515,galactose_aerobic
DTMPK,0.022701439057014654,0.022701439057014654,iML1515,galactose_aerobic
RNTR1c2,0.022701439057014654,0.022701439057014654,iML1515,galactose_aerobic
MOAT2,0.016879889868274753,0.016879889868274753,iML1515,galactose_aerobic
LPADSS,0.016879889868274753,0.016879889868274753,iML1515,galactose_aerobic
K2L4Aabctex,0.016879889868274753,0.016879889868274753,iML1515,galactose_aerobic
TDSK,0.016879889868274753,0.016879889868274753,iML1515,galactose_aerobic
MOAT,0.016879889868274753,0.016879889868274753,iML1515,galactose_aerobic
K2L4Aabcpp,0.016879889868274753,0.016879889868274753,iML1515,galactose_aerobic
USHD,0.01687988986827475,0.01687988986827475,iML1515,galactose_aerobic
FE2tex,0.013934411552958504,0.013934411552958504,iML1515,galactose_aerobic
EX_fe2_e,-0.013934411552958504,0.013934411552958504,iML1515,galactose_aerobic
FE2tpp,0.013934411552958504,0.013934411552958504,iML1515,galactose_aerobic
MCTP1App,0.012054337470693328,0.012054337470693328,iML1515,galactose_aerobic
DALAt2pp,0.012054337470693328,0.012054337470693328,iML1515,galactose_aerobic
MPTG,0.012054337470693326,0.012054337470693326,iML1515,galactose_aerobic
MG2t3_2pp,0.007526369480226331,0.007526369480226331,iML1515,galactose_aerobic
MG2tex,0.00752636948022633,0.00752636948022633,iML1515,galactose_aerobic
EX_mg2_e,-0.00752636948022633,0.00752636948022633,iML1515,galactose_aerobic
FESR,0.006774166328715521,0.006774166328715521,iML1515,galactose_aerobic
EX_cl_e,-0.004515821688135798,0.004515821688135798,iML1515,galactose_aerobic
CLtex,0.004515821688135798,0.004515821688135798,iML1515,galactose_aerobic
PROt2rpp,-0.004515821688135798,0.004515821688135798,iML1515,galactose_aerobic
CAt6pp,-0.004515821688135798,0.004515821688135798,iML1515,galactose_aerobic
PROt4pp,0.004515821688135798,0.004515821688135798,iML1515,galactose_aerobic
CA2tex,0.004515821688135797,0.004515821688135797,iML1515,galactose_aerobic
EX_ca2_e,-0.004515821688135797,0.004515821688135797,iML1515,galactose_aerobic
FESD1s,0.0033870831643577604,0.0033870831643577604,iML1515,galactose_aerobic
G1SAT,0.0030955719084089376,0.0030955719084089376,iML1515,galactose_aerobic
GLUTRR,0.0030955719084089376,0.0030955719084089376,iML1515,galactose_aerobic
GLUTRS,0.003095571908408937,0.003095571908408937,iML1515,galactose_aerobic
DXPS,0.002459626222068174,0.002459626222068174,iML1515,galactose_aerobic
CLt3_2pp,0.0022579108440678986,0.0022579108440678986,iML1515,galactose_aerobic
GART,0.0021282056870329915,0.0021282056870329915,iML1515,galactose_aerobic
MECDPDH5,0.002072679733517057,0.002072679733517057,iML1515,galactose_aerobic
CDPMEK,0.002072679733517057,0.002072679733517057,iML1515,galactose_aerobic
