reaction_id,flux,absolute_flux,model_name,condition
METAT,0.00040417745901623613,0.00040417745901623613,iML1515,succinate_aerobic
RBFSa,0.0004014769414727092,0.0004014769414727092,iML1515,succinate_aerobic
DB4PS,0.00040147694147270915,0.00040147694147270915,iML1515,succinate_aerobic
CU2tex,0.000319111156394779,0.000319111156394779,iML1515,succinate_aerobic
EX_cu2_e,-0.000319111156394779,0.000319111156394779,iML1515,succinate_aerobic
CU2tpp,0.0003191111563947789,0.0003191111563947789,iML1515,succinate_aerobic
MN2tpp,0.0003110096037641639,0.0003110096037641639,iML1515,succinate_aerobic
MNtex,0.0003110096037641639,0.0003110096037641639,iML1515,succinate_aerobic
EX_mn2_e,-0.0003110096037641639,0.0003110096037641639,iML1515,succinate_aerobic
PNTK,0.0003033581373908562,0.0003033581373908562,iML1515,succinate_aerobic
PTPATi,0.0003033581373908562,0.0003033581373908562,iML1515,succinate_aerobic
MOHMT,0.0003033581373908562,0.0003033581373908562,iML1515,succinate_aerobic
ASP1DC,0.0003033581373908562,0.0003033581373908562,iML1515,succinate_aerobic
DPCOAK,0.0003033581373908562,0.0003033581373908562,iML1515,succinate_aerobic
DPR,0.0003033581373908562,0.0003033581373908562,iML1515,succinate_aerobic
PANTS,0.0003033581373908562,0.0003033581373908562,iML1515,succinate_aerobic
PPNCL2,0.00030335813739085617,0.00030335813739085617,iML1515,succinate_aerobic
PPCDC,0.00030335813739085617,0.00030335813739085617,iML1515,succinate_aerobic
ADNK1,0.00030290805113354895,0.00030290805113354895,iML1515,succinate_aerobic
PUNP1,-0.00030290805113354895,0.00030290805113354895,iML1515,succinate_aerobic
DHFS,0.00030110770610461423,0.00030110770610461423,iML1515,succinate_aerobic
DHPS2,0.00030110770610461423,0.00030110770610461423,iML1515,succinate_aerobic
ADCS,0.00030110770610461423,0.00030110770610461423,iML1515,succinate_aerobic
4HTHRK,0.00030110770610461423,0.00030110770610461423,iML1515,succinate_aerobic
ADCL,0.00030110770610461423,0.00030110770610461423,iML1515,succinate_aerobic
DHNPA2r,0.0003011077061046142,0.0003011077061046142,iML1515,succinate_aerobic
HPPK2,0.0003011077061046142,0.0003011077061046142,iML1515,succinate_aerobic
4HTHRA,-0.0003011077061046142,0.0003011077061046142,iML1515,succinate_aerobic
DNMPPA,0.00030110770610461407,0.00030110770610461407,iML1515,succinate_aerobic
GTPCI,0.00030110770610461407,0.00030110770610461407,iML1515,succinate_aerobic
DNTPPA,0.00030110770610461407,0.00030110770610461407,iML1515,succinate_aerobic
PAI2I,0.00020163864325086175,0.00020163864325086175,iML1515,succinate_aerobic
PAI2T,0.00020163864325086175,0.00020163864325086175,iML1515,succinate_aerobic
AI2K,0.00020163864325086172,0.00020163864325086172,iML1515,succinate_aerobic
RHCCE,0.00020163864325086172,0.00020163864325086172,iML1515,succinate_aerobic
AHCYSNS,0.00020163864325086172,0.00020163864325086172,iML1515,succinate_aerobic
NADK,0.0002011885569933594,0.0002011885569933594,iML1515,succinate_aerobic
OHPBAT,-0.00020073847073643977,0.00020073847073643977,iML1515,succinate_aerobic
PERD,-0.00020073847073643977,0.00020073847073643977,iML1515,succinate_aerobic
E4PD,-0.00020073847073643977,0.00020073847073643977,iML1515,succinate_aerobic
RBFSb,0.0002007384707363546,0.0002007384707363546,iML1515,succinate_aerobic
PMDPHT,0.00020073847073635457,0.00020073847073635457,iML1515,succinate_aerobic
APRAUR,0.00020073847073635455,0.00020073847073635455,iML1515,succinate_aerobic
