reaction_id,flux,absolute_flux,model_name,condition
ACOAD7f,-0.11192940048288726,0.11192940048288726,iML1515,fructose_aerobic
AACPS3,0.11192940048288724,0.11192940048288724,iML1515,fructose_aerobic
FACOAE160,0.11192940048288724,0.11192940048288724,iML1515,fructose_aerobic
POR5,0.09537783205500676,0.09537783205500676,iML1515,fructose_aerobic
HISTD,0.08308496210038376,0.08308496210038376,iML1515,fructose_aerobic
HSTPT,0.08308496210038374,0.08308496210038374,iML1515,fructose_aerobic
PRATPP,0.08308496210038374,0.08308496210038374,iML1515,fructose_aerobic
PRAMPC,0.08308496210038374,0.08308496210038374,iML1515,fructose_aerobic
IG3PS,0.08308496210038374,0.08308496210038374,iML1515,fructose_aerobic
HISTP,0.08308496210038374,0.08308496210038374,iML1515,fructose_aerobic
IGPDH,0.08308496210038374,0.08308496210038374,iML1515,fructose_aerobic
PRMICI,0.08308496210038374,0.08308496210038374,iML1515,fructose_aerobic
ATPPRT,0.08308496210038373,0.08308496210038373,iML1515,fructose_aerobic
UAGDP,0.082865712796777,0.082865712796777,iML1515,fructose_aerobic
GF6PTA,0.082865712796777,0.082865712796777,iML1515,fructose_aerobic
PGAMT,-0.08286571279677699,0.08286571279677699,iML1515,fructose_aerobic
G1PACT,0.08286571279677699,0.08286571279677699,iML1515,fructose_aerobic
ACCOAC,0.0682566931988523,0.0682566931988523,iML1515,fructose_aerobic
MCOATA,0.06825493920442344,0.06825493920442344,iML1515,fructose_aerobic
FACOAE120,0.06825143121556573,0.06825143121556573,iML1515,fructose_aerobic
AACPS7,0.06825143121556572,0.06825143121556572,iML1515,fructose_aerobic
3OAS140,0.06825143121556572,0.06825143121556572,iML1515,fructose_aerobic
3OAR140,0.0682514312155657,0.0682514312155657,iML1515,fructose_aerobic
AGPAT161,0.06596246848591128,0.06596246848591128,iML1515,fructose_aerobic
G3PAT161,0.06596246848591128,0.06596246848591128,iML1515,fructose_aerobic
DASYN161,0.06596246848591128,0.06596246848591128,iML1515,fructose_aerobic
PSD161,0.06596246848591128,0.06596246848591128,iML1515,fructose_aerobic
PE161abcpp,0.06596246848591127,0.06596246848591127,iML1515,fructose_aerobic
PSSA161,0.06596246848591127,0.06596246848591127,iML1515,fructose_aerobic
PE160abcpp,0.055964700241443635,0.055964700241443635,iML1515,fructose_aerobic
AGPAT160,0.05596470024144363,0.05596470024144363,iML1515,fructose_aerobic
DASYN160,0.05596470024144363,0.05596470024144363,iML1515,fructose_aerobic
PSD160,0.05596470024144363,0.05596470024144363,iML1515,fructose_aerobic
APG3PAT160,0.05596470024144362,0.05596470024144362,iML1515,fructose_aerobic
ACPPAT160,0.05596470024144362,0.05596470024144362,iML1515,fructose_aerobic
PSSA160,0.055964700241443614,0.055964700241443614,iML1515,fructose_aerobic
TRPAS2,-0.04985115265967312,0.04985115265967312,iML1515,fructose_aerobic
IGPS,0.04985115265967312,0.04985115265967312,iML1515,fructose_aerobic
TRPS3,0.04985115265967312,0.04985115265967312,iML1515,fructose_aerobic
PRAIi,0.04985115265967311,0.04985115265967311,iML1515,fructose_aerobic
ANS,0.049851152659673104,0.049851152659673104,iML1515,fructose_aerobic
ANPRT,0.0498511526596731,0.0498511526596731,iML1515,fructose_aerobic
GLYCL,0.04754070349822778,0.04754070349822778,iML1515,fructose_aerobic
ALAR,0.036554997891745586,0.036554997891745586,iML1515,fructose_aerobic
UHGADA,0.03412571560778286,0.03412571560778286,iML1515,fructose_aerobic
U23GAAT,0.03412571560778286,0.03412571560778286,iML1515,fructose_aerobic
UAGAAT,0.03412571560778286,0.03412571560778286,iML1515,fructose_aerobic
A5PISO,0.03412571560778286,0.03412571560778286,iML1515,fructose_aerobic
KDOCT2,0.03412571560778285,0.03412571560778285,iML1515,fructose_aerobic
KDOPS,0.03412571560778285,0.03412571560778285,iML1515,fructose_aerobic
KDOPP,0.034125715607782846,0.034125715607782846,iML1515,fructose_aerobic
UAGPT3,0.024369998594497067,0.024369998594497067,iML1515,fructose_aerobic
UDCPDP,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
GLUR,-0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
UAMAGS,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
UGMDDS,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
UAGCVT,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
ALAALAr,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
UAPGR,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
UAMAS,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
UAAGDS,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
PAPPT3,0.024369998594497063,0.024369998594497063,iML1515,fructose_aerobic
RNTR3c2,0.023693833742173858,0.023693833742173858,iML1515,fructose_aerobic
RNTR2c2,0.023693833742173855,0.023693833742173855,iML1515,fructose_aerobic
DHFR,0.023534220249148016,0.023534220249148016,iML1515,fructose_aerobic
RNTR4c2,0.022947509112696503,0.022947509112696503,iML1515,fructose_aerobic
DTMPK,0.022947509112696496,0.022947509112696496,iML1515,fructose_aerobic
DUTPDP,0.022947509112696496,0.022947509112696496,iML1515,fructose_aerobic
NDPK4,0.022947509112696492,0.022947509112696492,iML1515,fructose_aerobic
TMDS,0.022947509112696492,0.022947509112696492,iML1515,fructose_aerobic
RNTR1c2,0.022947509112696485,0.022947509112696485,iML1515,fructose_aerobic
TDSK,0.01706285780389143,0.01706285780389143,iML1515,fructose_aerobic
LPADSS,0.01706285780389143,0.01706285780389143,iML1515,fructose_aerobic
K2L4Aabcpp,0.017062857803891426,0.017062857803891426,iML1515,fructose_aerobic
MOAT,0.017062857803891426,0.017062857803891426,iML1515,fructose_aerobic
USHD,0.017062857803891426,0.017062857803891426,iML1515,fructose_aerobic
MOAT2,0.017062857803891426,0.017062857803891426,iML1515,fructose_aerobic
K2L4Aabctex,0.017062857803891426,0.017062857803891426,iML1515,fructose_aerobic
FE2tex,0.014085452260911811,0.014085452260911811,iML1515,fructose_aerobic
FE2tpp,0.014085452260911811,0.014085452260911811,iML1515,fructose_aerobic
EX_fe2_e,-0.014085452260911811,0.014085452260911811,iML1515,fructose_aerobic
MCTP1App,0.012184999297248535,0.012184999297248535,iML1515,fructose_aerobic
DALAt2pp,0.012184999297248533,0.012184999297248533,iML1515,fructose_aerobic
MPTG,0.012184999297248533,0.012184999297248533,iML1515,fructose_aerobic
MG2t3_2pp,0.007607950835154098,0.007607950835154098,iML1515,fructose_aerobic
MG2tex,0.007607950835154097,0.007607950835154097,iML1515,fructose_aerobic
EX_mg2_e,-0.007607950835154097,0.007607950835154097,iML1515,fructose_aerobic
FESR,0.006847594250245903,0.006847594250245903,iML1515,fructose_aerobic
PROt2rpp,-0.004564770501092459,0.004564770501092459,iML1515,fructose_aerobic
PROt4pp,0.004564770501092459,0.004564770501092459,iML1515,fructose_aerobic
EX_ca2_e,-0.0045647705010924584,0.0045647705010924584,iML1515,fructose_aerobic
EX_cl_e,-0.0045647705010924584,0.0045647705010924584,iML1515,fructose_aerobic
CA2tex,0.0045647705010924584,0.0045647705010924584,iML1515,fructose_aerobic
CLtex,0.0045647705010924584,0.0045647705010924584,iML1515,fructose_aerobic
CAt6pp,-0.0045647705010924584,0.0045647705010924584,iML1515,fructose_aerobic
FESD1s,0.0034237971251229516,0.0034237971251229516,iML1515,fructose_aerobic
G1SAT,0.0031291260610754826,0.0031291260610754826,iML1515,fructose_aerobic
GLUTRR,0.003129126061075482,0.003129126061075482,iML1515,fructose_aerobic
GLUTRS,0.003129126061075482,0.003129126061075482,iML1515,fructose_aerobic
DXPS,0.0024862871029004766,0.0024862871029004766,iML1515,fructose_aerobic
CLt3_2pp,0.0022823852505462292,0.0022823852505462292,iML1515,fructose_aerobic
GART,0.0021512741669901035,0.0021512741669901035,iML1515,fructose_aerobic
DXPRIi,0.002095146345266041,0.002095146345266041,iML1515,fructose_aerobic
MEPCT,0.002095146345266041,0.002095146345266041,iML1515,fructose_aerobic
CDPMEK,0.002095146345266041,0.002095146345266041,iML1515,fructose_aerobic
MECDPS,0.002095146345266041,0.002095146345266041,iML1515,fructose_aerobic
MECDPDH5,0.002095146345266041,0.002095146345266041,iML1515,fructose_aerobic
NADS1,0.001997799654458856,0.001997799654458856,iML1515,fructose_aerobic
NNDPR,0.001997799654458856,0.001997799654458856,iML1515,fructose_aerobic
NNATr,0.001997799654458856,0.001997799654458856,iML1515,fructose_aerobic
QULNS,0.0019977996544588554,0.0019977996544588554,iML1515,fructose_aerobic
ASPO6,0.0019977996544588393,0.0019977996544588393,iML1515,fructose_aerobic
IPDPS,0.001851341119655341,0.001851341119655341,iML1515,fructose_aerobic
PPBNGS,0.0015645630305377413,0.0015645630305377413,iML1515,fructose_aerobic
SPODM,0.0014259974706611772,0.0014259974706611772,iML1515,fructose_aerobic
QMO2,0.0014259974706611772,0.0014259974706611772,iML1515,fructose_aerobic
ICYSDS,0.0011550053314003396,0.0011550053314003396,iML1515,fructose_aerobic
METAT,0.0007875434985554565,0.0007875434985554565,iML1515,fructose_aerobic
DB4PS,0.000782281515269252,0.000782281515269252,iML1515,fructose_aerobic
RBFSa,0.0007822815152692519,0.0007822815152692519,iML1515,fructose_aerobic
EX_cu2_e,-0.0006217910250287326,0.0006217910250287326,iML1515,fructose_aerobic
CU2tpp,0.0006217910250287326,0.0006217910250287326,iML1515,fructose_aerobic
CU2tex,0.0006217910250287326,0.0006217910250287326,iML1515,fructose_aerobic
MNtex,0.0006060050751690467,0.0006060050751690467,iML1515,fructose_aerobic
EX_mn2_e,-0.0006060050751690467,0.0006060050751690467,iML1515,fructose_aerobic
MN2tpp,0.0006060050751690467,0.0006060050751690467,iML1515,fructose_aerobic
PTPATi,0.0005910961225241795,0.0005910961225241795,iML1515,fructose_aerobic
